2024-04-05 16:33:46,379 | WARNING | GitHub exception with repo lzwme/chatgpt-sites, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/lzwme/chatgpt-sites.git', '/Volumes/T7/data/repos/TypeScript/lzwme@chatgpt-sites'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/lzwme@chatgpt-sites'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-05 23:34:58,887 | WARNING | GitHub exception with repo geng-haoran/Simulately, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/geng-haoran/Simulately.git', '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'...\nPOST git-upload-pack (277 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:34:58,887 | WARNING | GitHub exception with repo geng-haoran/Simulately, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/geng-haoran/Simulately.git', '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'...\nPOST git-upload-pack (277 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:34:58,887 | WARNING | GitHub exception with repo geng-haoran/Simulately, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/geng-haoran/Simulately.git', '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'...\nPOST git-upload-pack (277 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:34:58,887 | WARNING | GitHub exception with repo geng-haoran/Simulately, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/geng-haoran/Simulately.git', '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/geng-haoran@Simulately'...\nPOST git-upload-pack (277 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:36:17,128 | WARNING | GitHub exception with repo coconut-xr/natuerlich, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/coconut-xr/natuerlich.git', '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/coconut-xr@natuerlich'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:41:09,773 | WARNING | GitHub exception with repo mlg404/palworld-paldex-api, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/mlg404/palworld-paldex-api.git', '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/mlg404@palworld-paldex-api'...\nPOST git-upload-pack (427 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-05 23:59:24,308 | WARNING | GitHub exception with repo chatchat-space/langchain-ChatGLM, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/chatchat-space/langchain-ChatGLM.git', '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/chatchat-space@langchain-ChatGLM'...\nPOST git-upload-pack (gzip 1977 to 1053 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 00:00:57,609 | WARNING | GitHub exception with repo cumulo-autumn/StreamDiffusion, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/cumulo-autumn/StreamDiffusion.git', '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'...\nPOST git-upload-pack (677 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 00:00:57,609 | WARNING | GitHub exception with repo cumulo-autumn/StreamDiffusion, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/cumulo-autumn/StreamDiffusion.git', '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'...\nPOST git-upload-pack (677 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 00:00:57,609 | WARNING | GitHub exception with repo cumulo-autumn/StreamDiffusion, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/cumulo-autumn/StreamDiffusion.git', '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'...\nPOST git-upload-pack (677 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 00:00:57,609 | WARNING | GitHub exception with repo cumulo-autumn/StreamDiffusion, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/cumulo-autumn/StreamDiffusion.git', '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'], 128, b"Cloning into '/Volumes/T7/data/repos/Python/cumulo-autumn@StreamDiffusion'...\nPOST git-upload-pack (677 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
